Year_Start,Year_End,Estate_ID,Estate_Name,Estate_RV,Block_ID,Block_Name,Block_RV,Block_Boiler_Repairs_and_Maintenance,Block_Boiler_Repairs_and_Maintenance_Unit,Block_Cleaning,Block_Cleaning_Unit,Block_Communal_Electricity,Block_Communal_Electricity_Unit,Block_Communal_Electrical_Maintenance,Block_Communal_Electrical_Maintenance_Unit,Block_Communal_Ventilation_Maintenance,Block_Communal_Ventilation_Maintenance_Unit,Block_Communal_Water_Quality,Block_Communal_Water_Quality_Unit,Block_Communal_Window_Cleaning,Block_Communal_Window_Cleaning_Unit,Block_Concierge,Block_Concierge_Unit,Block_CCTV,Block_CCTV_Unit,Block_Disinfestation,Block_Disinfestation_Unit,Block_Door_Entry_System,Block_Door_Entry_System_Unit,Block_Dry_Riser,Block_Dry_Riser_Unit,Block_Lightning_Protection,Block_Lightning_Protection_Unit,Block_Lift_Services_and_Repairs,Block_Lift_Services_and_Repairs_Unit,Block_Fire_Ventilation_Maintenance,Block_Fire_Ventilation_Maintenance_Unit,Block_Repairs_and_Maintenance,Block_Repairs_and_Maintenance_Unit,Block_TV_Aerial,Block_TV_Aerial_Unit,Block_Ext_Cleaning,Block_Ext_Cleaning_Unit,Block_Ext_External_Tree_Maintenance,Block_Ext_External_Tree_Maintenance_Unit,Block_Ext_Grounds_Maintenance,Block_Ext_Grounds_Maintenance_Unit,Block_Ext_Repairs_and_Maintenance,Block_Ext_Repairs_and_Maintenance_Unit,Estate_Cleaning,Estate_Cleaning_Unit,Estate_CCTV,Estate_CCTV_Unit,Estate_Communal_Electricity,Estate_Communal_Electricity_Unit,Estate_Grounds_Maintenance,Estate_Grounds_Maintenance_Unit,Estate_Repairs_and_Maintenance,Estate_Repairs_and_Maintenance_Unit,Estate_Tree_Maintenance,Estate_Tree_Maintenance_Unit
2022,2023,EA108,St Matthews Estate,99192,BD002747,Rainsford House 1-28,7651,23860.3,3.11858580577702,6851.87,0.89555221539668,8282.3,1.08251208992289,48.63,0.00635603189125605,0,0,0,0,0,0,0,0,0,0,1911.48,0.249834008626323,1633.55,0.213508038164946,0,0,657.29,0.0859090314991504,2640.82,0.34516010978957,0,0,2898.28,0.378810612991766,0,0,0,0,0,0,0,0,0,0,73654.91,0.742548895072183,20396.4,0.205625453665618,11325.11,0.114173622872812,21943.03,0.221217739333817,11139.01,0.112297463505121,1294.37,0.0130491370271796
2022,2023,EA108,St Matthews Estate,99192,BD002749,St Matthews Road 7-97 Odds,12656,0,0,11334.1,0.895551517067004,7407.03,0.585258375474083,2676.61,0.211489412136536,0,0,1250.77,0.0988282237673831,0,0,0,0,0,0,436.45,0.0344856194690266,288.8,0.022819216182048,0,0,657.29,0.0519350505689001,2640.82,0.208661504424779,0,0,10572.42,0.835368204804046,0,0,0,0,0,0,0,0,0,0,73654.91,0.742548895072183,20396.4,0.205625453665618,11325.11,0.114173622872812,21943.03,0.221217739333817,11139.01,0.112297463505121,1294.37,0.0130491370271796
2022,2023,EA108,St Matthews Estate,99192,BD002750,Springett House 1-48 Cons,13193,0,0,11815,0.895550670810278,4749.3,0.359986356401122,2057.33,0.155941029333738,0,0,1250.77,0.0948055787159857,0,0,0,0,0,0,119.8,0.00908057303115288,1532.7,0.116175244447813,0,0,0,0,2640.82,0.200168271052831,0,0,3477.37,0.263576896839233,0,0,0,0,0,0,0,0,0,0,73654.91,0.742548895072183,20396.4,0.205625453665618,11325.11,0.114173622872812,21943.03,0.221217739333817,11139.01,0.112297463505121,1294.37,0.0130491370271796
2022,2023,EA108,St Matthews Estate,99192,BD002751,Waldron House 1-16,4632,0,0,4148.2,0.895552677029361,1332.88,0.287754749568221,704.54,0.152102763385147,0,0,763.36,0.164801381692573,0,0,0,0,0,0,110.68,0.0238946459412781,409.51,0.0884088946459413,0,0,0,0,0,0,0,0,572.22,0.123536269430052,0,0,0,0,0,0,0,0,0,0,73654.91,0.742548895072183,20396.4,0.205625453665618,11325.11,0.114173622872812,21943.03,0.221217739333817,11139.01,0.112297463505121,1294.37,0.0130491370271796
2022,2023,EA110,Streatham Hill Estate,60320,BD002130,Mountearl Gardens 1-11,1408,0,0,1300.26,0.923480113636364,729.26,0.517940340909091,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,0,0,187.95,0.133487215909091,0,0,0,0,0,0,0,0,626.24,0.444772727272727,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002131,Mountearl Gardens 13-59 O,5616,0,0,5186.24,0.923475783475784,463.3,0.0824964387464388,2730.62,0.48622150997151,0,0,379.97,0.0676584757834758,0,0,0,0,0,0,0,0,563.86,0.100402421652422,0,0,0,0,0,0,0,0,2220.51,0.395389957264957,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002132,Mountearl Gdns 61-91 Adare Walk 145-159,5581,0,0,5153.92,0.923476079555635,374.86,0.0671671743415159,2481.77,0.444681956638595,0,0,379.97,0.0680827808636445,0,0,0,0,0,0,0,0,375.91,0.0673553126679806,0,0,0,0,0,0,0,0,8574.7,1.5364092456549,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002133,Mountearl Gardens 117-127 Odd,1408,0,0,1300.26,0.923480113636364,403.8,0.286789772727273,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,0,0,187.95,0.133487215909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002134,Mountearl Gardens 129-139,1408,0,0,1300.26,0.923480113636364,440.88,0.313125,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,0,0,187.95,0.133487215909091,0,0,0,0,0,0,0,0,1169.05,0.830291193181818,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002135,Mountearl Gardens 50-72,2816,0,0,2600.51,0.9234765625,352.19,0.125067471590909,1656.43,0.588220880681818,0,0,379.97,0.134932528409091,0,0,0,0,0,0,317.22,0.112649147727273,375.91,0.133490767045455,0,0,0,0,0,0,0,0,5516.96,1.95914772727273,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002136,Mountearl Gardens 74-84 Even,1408,0,0,1300.26,0.923480113636364,359.89,0.255603693181818,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,0,0,187.95,0.133487215909091,0,0,0,0,0,0,0,0,473.48,0.336278409090909,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002137,Mountearl Gardens 86-108,2816,0,0,2600.51,0.9234765625,356.53,0.126608664772727,1656.43,0.588220880681818,0,0,379.97,0.134932528409091,0,0,0,0,0,0,105.74,0.0375497159090909,375.91,0.133490767045455,0,0,0,0,0,0,0,0,4900.58,1.74026278409091,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002138,Mountearl Gardens 110-120,1408,0,0,1300.26,0.923480113636364,347.69,0.246938920454545,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,0,0,187.95,0.133487215909091,0,0,0,0,0,0,0,0,87.51,0.0621519886363636,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002139,Mountearl Gardens 122-144,2816,0,0,2600.51,0.9234765625,362.85,0.128852982954545,1656.43,0.588220880681818,0,0,379.97,0.134932528409091,0,0,0,0,0,0,528.7,0.187748579545455,375.91,0.133490767045455,0,0,0,0,0,0,0,0,4523.05,1.60619673295455,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002140,Mountearl Gardens 158-168,1408,0,0,1300.26,0.923480113636364,368.59,0.261782670454545,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,105.74,0.0750994318181818,187.95,0.133487215909091,0,0,0,0,0,0,0,0,42.86,0.0304403409090909,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002141,Adare Walk 1-11 Odd,1408,0,0,1300.26,0.923480113636364,339.78,0.241321022727273,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,740.18,0.525696022727273,356.04,0.252869318181818,0,0,0,0,0,0,0,0,2488.12,1.76713068181818,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002142,Adare Walk 13-35 Odd,2816,0,0,2600.51,0.9234765625,568.64,0.201931818181818,1533.45,0.544549005681818,0,0,626.71,0.222553267045455,0,0,0,0,0,0,105.74,0.0375497159090909,712.09,0.252872869318182,0,0,0,0,0,0,0,0,1706.2,0.605894886363636,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002143,Adare Walk 37-107 Odd,8432,0,0,7786.76,0.923477229601518,455.08,0.0539705882352941,4305.04,0.510559772296015,0,0,379.97,0.0450628557874763,0,0,0,0,0,0,105.74,0.0125403225806452,1780.21,0.211125474383302,0,0,0,0,0,0,0,0,4939.53,0.585807637571158,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002144,Adare Walk 109-119,1408,0,0,1300.26,0.923480113636364,341.45,0.242507102272727,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,0,0,356.04,0.252869318181818,0,0,0,0,0,0,0,0,322.7,0.229190340909091,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002145,Adare Walk 121-143,2816,0,0,2600.51,0.9234765625,361.85,0.128497869318182,1656.43,0.588220880681818,0,0,379.97,0.134932528409091,0,0,0,0,0,0,211.48,0.0750994318181818,712.09,0.252872869318182,0,0,0,0,0,0,0,0,2548,0.904829545454545,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002146,Adare Walk 145-155 Odd,1408,0,0,0,0,0,0,166.85,0.118501420454545,0,0,0,0,0,0,0,0,0,0,0,0,221.57,0.157365056818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002147,Adare Walk 2-12,1408,0,0,1300.26,0.923480113636364,348.82,0.247741477272727,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,0,0,356.04,0.252869318181818,0,0,0,0,0,0,0,0,858.63,0.609822443181818,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002148,Adare Walk 14-48 Even,4224,0,0,3900.77,0.923477746212121,359.54,0.0851183712121212,2525.63,0.597923768939394,0,0,379.97,0.0899550189393939,0,0,0,0,0,0,740.18,0.175232007575758,1068.13,0.252871685606061,0,0,0,0,0,0,0,0,2532.76,0.599611742424242,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA110,Streatham Hill Estate,60320,BD002150,Adare Walk 50-60 Even,1408,0,0,1300.26,0.923480113636364,365.63,0.259680397727273,828.21,0.588217329545455,0,0,379.97,0.269865056818182,0,0,0,0,0,0,317.22,0.225298295454545,356.04,0.252869318181818,0,0,0,0,0,0,0,0,246.13,0.174808238636364,0,0,0,0,0,0,0,0,0,0,49388.13,0.818768733421751,0,0,1925.17,0.0319159482758621,10728.84,0.177865384615385,1429.91,0.0237054045092838,1682.04,0.0278852785145889
2022,2023,EA111,Tanswell Estate,81033,BD003058,Matheson Lang House 1-37,9899,0,0,10706.4,1.08156379432266,3683.5,0.372108293767047,576.91,0.0582796242044651,0,0,452.47,0.0457086574401455,0,0,0,0,0,0,317.22,0.0320456611778968,384.97,0.0388897868471563,306.63,0.0309758561470856,349.72,0.0353288210930397,3000.51,0.303112435599556,0,0,3900.8,0.394060006061218,422.22,0.0426527932114355,0,0,0,0,0,0,0,0,41070.21,0.506833142053238,3399.4,0.0419508101637604,3638.99,0.0449075068182099,4288.88,0.052927572717288,13074.33,0.161345748028581,1294.37,0.0159733688744092
2022,2023,EA111,Tanswell Estate,81033,BD003060,Santley House 1-115,24985,0,0,27022.9,1.08156493896338,4353.06,0.174226936161697,445.8,0.017842705623374,0,0,3206.66,0.128343406043626,0,0,0,0,0,0,317.22,0.0126964178507104,2888.05,0.115591354812888,0,0,1545.73,0.0618663197918751,0,0,0,0,13053.61,0.522457874724835,0,0,0,0,0,0,0,0,0,0,41070.21,0.506833142053238,3399.4,0.0419508101637604,3638.99,0.0449075068182099,4288.88,0.052927572717288,13074.33,0.161345748028581,1294.37,0.0159733688744092
2022,2023,EA111,Tanswell Estate,81033,BD003061,Reeves House 1-16,3094,0,0,3346.36,1.08156431803491,715.1,0.231124757595346,109.44,0.035371687136393,0,0,226.24,0.0731221719457014,0,0,0,0,0,0,0,0,973.66,0.314692954104719,0,0,0,0,0,0,0,0,868.16,0.280594699418229,0,0,0,0,0,0,0,0,0,0,41070.21,0.506833142053238,3399.4,0.0419508101637604,3638.99,0.0449075068182099,4288.88,0.052927572717288,13074.33,0.161345748028581,1294.37,0.0159733688744092
2022,2023,EA111,Tanswell Estate,81033,BD003062,Munro House 1-4 6-80cons,20619,0,0,22300.8,1.08156554634075,2194.26,0.106419321984577,439.76,0.0213279014501188,0,0,1357.43,0.0658339395702992,0,0,0,0,0,0,634.44,0.0307696784519133,0,0,0,0,0,0,2750.1,0.133376982394879,0,0,8065.47,0.391166884911974,0,0,0,0,0,0,6464.51,0.313521994277123,0,0,41070.21,0.506833142053238,3399.4,0.0419508101637604,3638.99,0.0449075068182099,4288.88,0.052927572717288,13074.33,0.161345748028581,1294.37,0.0159733688744092
2022,2023,EA111,Tanswell Estate,81033,BD003063,Cole House 1-15,3099,0,0,3351.77,1.08156502097451,638.42,0.206008389803162,109.44,0.0353146176185866,0,0,226.24,0.0730041949015812,0,0,0,0,0,0,0,0,679.31,0.219202968699581,0,0,349.72,0.112849306227815,0,0,0,0,2070.98,0.668273636656986,0,0,0,0,0,0,0,0,0,0,41070.21,0.506833142053238,3399.4,0.0419508101637604,3638.99,0.0449075068182099,4288.88,0.052927572717288,13074.33,0.161345748028581,1294.37,0.0159733688744092
2022,2023,EA111,Tanswell Estate,81033,BD003064,Davidge House 1-28,6033,0,0,6525.09,1.08156638488314,1056.72,0.175156638488314,109.44,0.0181402287419194,0,0,0,0,0,0,0,0,0,0,211.48,0.035053870379579,384.97,0.0638107077739102,0,0,0,0,0,0,0,0,3798.64,0.629643626719708,0,0,0,0,0,0,0,0,0,0,41070.21,0.506833142053238,3399.4,0.0419508101637604,3638.99,0.0449075068182099,4288.88,0.052927572717288,13074.33,0.161345748028581,1294.37,0.0159733688744092
2022,2023,EA115,Tulse Hill Estate,225515,BD001068,Birch House 1-48,12032,0,0,13597.2,1.13008643617021,2001.19,0.166322307180851,2549.95,0.211930684840426,0,0,1250.77,0.103953623670213,0,0,0,0,0,0,111.38,0.00925698138297872,288.8,0.0240026595744681,0,0,0,0,0,0,0,0,6927.79,0.575780418882979,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001069,Brereton 1-20,5194,0,0,5869.65,1.13008278783211,702.83,0.135315748941086,1902.39,0.366266846361186,0,0,379.97,0.0731555641124374,0,0,0,0,0,0,108.18,0.0208278783211398,712.09,0.137098575279168,0,0,0,0,0,0,0,0,2262.19,0.435539083557951,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001070,Cherry Close 1-33,8158,0,0,9219.21,1.13008212797254,446.94,0.0547854866388821,1812.07,0.222121843589115,0,0,1250.77,0.153318215248836,0,0,0,0,0,0,638.27,0.0782385388575631,1068.13,0.130930375091934,0,0,0,0,0,0,0,0,5447.9,0.667798480019613,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001071,Cherry Close 34-66 Cons,8158,0,0,9219.21,1.13008212797254,1263.94,0.154932581515077,1812.07,0.222121843589115,0,0,1250.77,0.153318215248836,0,0,0,0,0,0,3.83,0.000469477813189507,1471.55,0.180381220887472,0,0,0,0,0,0,0,0,17576.57,2.1545194900711,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001072,Hardham House 1-27,6689,0,0,7559.12,1.13008222454777,0,0,2022.23,0.302321722230528,0,0,763.36,0.114121692330692,0,0,0,0,0,0,108.88,0.0162774704739124,557.75,0.0833831663925848,0,0,0,0,0,0,0,0,531.29,0.0794274181492002,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001073,Dearmer House 1-30,7413,0,0,8377.3,1.13008228787266,1858.06,0.250648860110617,1894.05,0.255503844597329,0,0,1250.77,0.168726561446108,0,0,0,0,0,0,3.48,0.00046944556859571,826.7,0.11152030217186,0,0,0,0,0,0,0,0,17453.66,2.35446647780925,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001074,Ellacombe House 1-20,4621,0,0,5222.11,1.13008223328284,379.83,0.0821964942653105,1402.13,0.303425665440381,0,0,763.36,0.165193681021424,0,0,0,0,0,0,107.91,0.0233520882925774,356.04,0.0770482579528241,0,0,0,0,0,0,0,0,3579.22,0.774555291062541,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001075,Greenleaf Close 1-33,8158,0,0,9219.21,1.13008212797254,420.92,0.0515959794067173,1812.07,0.222121843589115,0,0,1660.29,0.203516793331699,0,0,0,0,0,0,532.53,0.0652770286835009,1068.13,0.130930375091934,0,0,0,0,0,0,0,0,1913.43,0.234546457465065,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001076,Greenleaf Close 34-66,8158,0,0,9219.21,1.13008212797254,423.12,0.0518656533464084,1812.07,0.222121843589115,0,0,1660.29,0.203516793331699,0,0,0,0,0,0,215.31,0.0263924981613141,1370.69,0.16801789654327,0,0,0,0,0,0,0,0,11472.05,1.40623314537877,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001077,Haworth House 1-15 Cons,3648,0,0,4122.54,1.13008223684211,646.19,0.177135416666667,704.54,0.19313048245614,0,0,763.36,0.209254385964912,0,0,0,0,0,0,107.45,0.0294544956140351,356.04,0.0975986842105263,0,0,0,0,0,0,0,0,5545.36,1.52010964912281,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001078,Heywood House 1-27 Cons,6646,0,0,7510.53,1.13008275654529,1053.82,0.158564550105327,746.23,0.112282575985555,0,0,1596.26,0.240183569064099,0,0,0,0,0,0,3.12,0.000469455311465543,712.09,0.107145651519711,0,0,0,0,0,0,0,0,1493.88,0.224778814324406,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001080,Ecclestone House 1-24,5983,0,0,6761.28,1.13008189871302,1737.82,0.290459635634297,1566.1,0.261758315226475,3694.1,0.617432726057162,2271.42,0.379645662711015,0,0,0,0,0,0,2.81,0.000469664048136386,2401.59,0.401402306535183,0,0,0,0,2640.82,0.441387263914424,0,0,36987.19,6.18204746782551,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001081,Hathersley House 1-16,4432,0,0,5008.52,1.13008122743682,785.65,0.177267599277978,1238.15,0.279365974729242,0,0,763.36,0.172238267148014,0,0,0,0,0,0,213.56,0.0481859205776173,356.04,0.0803339350180505,0,0,0,0,0,0,0,0,2276.93,0.513747743682311,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001083,Holt House 1-36,8884,0,0,10039.7,1.13008779828906,1756.01,0.197659837910851,787.22,0.0886109860423233,0,0,1660.29,0.186885411976587,0,0,0,0,0,0,4.17,0.000469383160738406,1230.12,0.138464655560558,0,0,0,0,2640.82,0.297255740657362,0,0,23333.89,2.62650720396218,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001084,Irby House 1-36 Cons,9664,0,0,10921.1,1.13008071192053,1939.18,0.200660182119205,746.23,0.0772175082781457,0,0,1660.29,0.171801531456954,0,0,0,0,0,0,427.49,0.0442353062913907,826.7,0.0855442880794702,0,0,0,0,0,0,0,0,20579.85,2.12953745860927,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001085,Lansdell House 1-48,12032,0,0,13597.2,1.13008643617021,2274.37,0.189026761968085,2549.95,0.211930684840426,0,0,1250.77,0.103953623670213,0,0,0,0,0,0,428.6,0.0356216755319149,1633.55,0.135767121010638,0,0,657.29,0.0546284906914894,0,0,0,0,7872.35,0.654284408244681,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001086,Laughton House 1-24,5765,0,0,6514.92,1.13008152645273,701.34,0.121654813529922,1032.49,0.179096270598439,0,0,1123.33,0.19485342584562,0,0,0,0,0,0,108.44,0.0188100607111882,1317.22,0.228485689505637,0,0,0,0,0,0,0,0,4664.99,0.809191673894189,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001087,Lomley House 1-28 Cons,6904,0,0,7802.09,1.1300825608343,-421.7,-0.0610805330243337,746.23,0.108086616454229,0,0,1186.74,0.171891657010429,0,0,0,0,0,0,3.24,0.000469293163383546,692.23,0.10026506373117,0,0,0,0,0,0,0,0,3231.61,0.468077925840093,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
2022,2023,EA115,Tulse Hill Estate,225515,BD001088,Povey House 1-20,4817,0,0,5443.61,1.13008303923604,1175.9,0.244114594145734,746.23,0.154915922773511,0,0,763.36,0.158472078056882,0,0,0,0,0,0,108,0.0224205937305377,692.23,0.143705625908242,0,0,657.29,0.136452148640233,0,0,0,0,5447.17,1.13082208843679,0,0,0,0,0,0,0,0,0,0,140423.07,0.622677294193291,0,0,8741.21,0.0387611023656963,33332.52,0.147806221315655,14140.19,0.0627017715007871,6084.17,0.0269790036139503
